project,class_name,extract_methods,label
plantuml,ilc_160_InstructionRepeat_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_161_InstructionRepeat_StyleBuilder,"createStyle,getNextInt,muteStyle,getMergedStyleSpecial,printMe,StyleBuilder,getMergedStyle,loadInternal,cloneMe",1
plantuml,ilc_162_InstructionSimple_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_163_InstructionSimple_Stereotype,"build,subSequence,isSpotted,getSprite,getPackageStyle,getLabels,length,checkLabel,getCharacter,getRadius,isDesignedOrSolved,isCausal,getCircledFont,isMachineOrSpecification,Stereotype,charAt,isBiddableOrUncertain,getLabel,toString,isWithOOSymbol,getHtmlColor,getStyles,getMultipleLabels,isLexicalOrGiven,getStyleNames",1
plantuml,ilc_164_InstructionSplit_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_165_InstructionSplit_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_166_InstructionSplit_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_167_InstructionSpot_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_168_InstructionSpot_HColor,"isTransparent,withTransparentFillBehavior,darken,toSvg,toRGB,asString,withDark,getAppropriateColor,reverse,bg,transparentFillBehavior,lighten,opposite,reverseHsluv,darkSchemeTheme,toColor,isDark",1
plantuml,ilc_169_InstructionStart_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_170_InstructionStop_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_171_InstructionSwitch_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_172_InstructionSwitch_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_173_InstructionSwitch_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_174_InstructionWhile_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_175_InstructionWhile_HColor,"isTransparent,withTransparentFillBehavior,darken,toSvg,toRGB,asString,withDark,getAppropriateColor,reverse,bg,transparentFillBehavior,lighten,opposite,reverseHsluv,darkSchemeTheme,toColor,isDark",1
plantuml,ilc_176_InstructionWhile_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_177_InstructionWhile_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_178_InstructionWhile_Stereotype,"build,subSequence,isSpotted,getSprite,getPackageStyle,getLabels,length,checkLabel,getCharacter,getRadius,isDesignedOrSolved,isCausal,getCircledFont,isMachineOrSpecification,Stereotype,charAt,isBiddableOrUncertain,getLabel,toString,isWithOOSymbol,getHtmlColor,getStyles,getMultipleLabels,isLexicalOrGiven,getStyleNames",1
plantuml,ilc_179_InstructionWhile_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_180_InstructionWhile_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_181_InstructionWhile_StyleBuilder,"createStyle,getNextInt,muteStyle,getMergedStyleSpecial,printMe,StyleBuilder,getMergedStyle,loadInternal,cloneMe",1
plantuml,ilc_182_MonoSwimable_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ihc_183_CommandActivity3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_184_CommandActivityLegacy1_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_185_CommandActivityLong3_CommandMultilines3,"executeNow,getDescription,getStartingPattern,isCommandForbidden,isEligibleFor,execute,CommandMultilines3,getPatternEnd2,finalVerification,isValid",1
plantuml,ihc_186_CommandArrow3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_187_CommandArrowLong3_CommandMultilines2,"executeNow,syntaxWithFinalBracket,CommandMultilines2,getDescription,getStartingPattern,isCommandForbidden,isEligibleFor,execute,getPatternEnd,finalVerification,isValid",1
plantuml,ihc_188_CommandBackward3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_189_CommandBackwardLong3_CommandMultilines3,"executeNow,getDescription,getStartingPattern,isCommandForbidden,isEligibleFor,execute,CommandMultilines3,getPatternEnd2,finalVerification,isValid",1
plantuml,ihc_190_CommandBreak_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_191_CommandCase_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_192_CommandCircleSpot3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_193_CommandElse3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_194_CommandElseIf2_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_195_CommandElseIf3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_196_CommandElseLegacy1_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_197_CommandEnd3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_198_CommandEndPartition3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_199_CommandEndSwitch_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_200_CommandEndif3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_201_CommandFork3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_202_CommandForkAgain3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_203_CommandForkEnd3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_204_CommandGoto_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_205_CommandGroupEnd3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_207_CommandIf4_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_208_CommandIfLegacy1_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_209_CommandKill3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_210_CommandLabel_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_211_CommandLink3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_212_CommandNolink_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_213_CommandNote3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_214_CommandNoteLong3_CommandMultilines2,"executeNow,syntaxWithFinalBracket,CommandMultilines2,getDescription,getStartingPattern,isCommandForbidden,isEligibleFor,execute,getPatternEnd,finalVerification,isValid",1
plantuml,ihc_215_CommandPartition3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_216_CommandRepeat3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_217_CommandRepeatWhile3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_218_CommandRepeatWhile3Multilines_CommandMultilines3,"executeNow,getDescription,getStartingPattern,isCommandForbidden,isEligibleFor,execute,CommandMultilines3,getPatternEnd2,finalVerification,isValid",1
plantuml,ihc_219_CommandSplit3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_220_CommandSplitAgain3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_221_CommandSplitEnd3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_222_CommandStart3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_223_CommandStop3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_224_CommandSwimlane_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_225_CommandSwimlane2_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_226_CommandSwitch_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_227_CommandWhile3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ihc_228_CommandWhileEnd3_SingleLineCommand2,"executeArg,syntaxWithFinalBracket,getDescription,isCommandForbidden,isEligibleFor,isForbidden,isValidBracket,execute,myTrim,SingleLineCommand2,finalVerification,myTrim2,isValid",1
plantuml,ilc_229_CollisionDetector_Context,unpackLookupTable,1
plantuml,ihc_230_FtileDecorateWelding_FtileDecorate,"FtileDecorate,drawU,getSwimlanes,getInLinkRendering,getInnerConnections,getThickness,toString,skinParam,getMyChildren,arrowHorizontalAlignment,getSwimlaneOut,getSwimlaneIn,getTranslateFor,getWeldingPoints,getFtileDelegated,getOutLinkRendering,calculateDimension",1
plantuml,ilc_231_FtileFactoryDelegator_Rose,"getMinClassWidth,createComponent,checkRose,getStroke,createComponentParticipant,createComponentNote,getHtmlColor,createComponentNewPage,createComponentArrow",1
plantuml,ihc_232_FtileGeometry_XDimension2D,"atLeast,mergeLayoutT12B3,mergeTB,toString,withWidth,delta,getHeight,getWidth,XDimension2D,fromDimension,max,applyTranslate,mergeLR",1
plantuml,ihc_233_FtileMargedVertically_FtileDecorate,"FtileDecorate,drawU,getSwimlanes,getInLinkRendering,getInnerConnections,getThickness,toString,skinParam,getMyChildren,arrowHorizontalAlignment,getSwimlaneOut,getSwimlaneIn,getTranslateFor,getWeldingPoints,getFtileDelegated,getOutLinkRendering,calculateDimension",1
plantuml,ihc_234_FtileMargedWest_FtileDecorate,"FtileDecorate,drawU,getSwimlanes,getInLinkRendering,getInnerConnections,getThickness,toString,skinParam,getMyChildren,arrowHorizontalAlignment,getSwimlaneOut,getSwimlaneIn,getTranslateFor,getWeldingPoints,getFtileDelegated,getOutLinkRendering,calculateDimension",1
plantuml,ilc_235_FtileWithSwimlanes_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_236_FtileWithSwimlanes_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ihc_237_FtileWithSwimlanes_FtileDecorate,"FtileDecorate,drawU,getSwimlanes,getInLinkRendering,getInnerConnections,getThickness,toString,skinParam,getMyChildren,arrowHorizontalAlignment,getSwimlaneOut,getSwimlaneIn,getTranslateFor,getWeldingPoints,getFtileDelegated,getOutLinkRendering,calculateDimension",1
plantuml,ihc_238_FtileWithUrl_FtileDecorate,"FtileDecorate,drawU,getSwimlanes,getInLinkRendering,getInnerConnections,getThickness,toString,skinParam,getMyChildren,arrowHorizontalAlignment,getSwimlaneOut,getSwimlaneIn,getTranslateFor,getWeldingPoints,getFtileDelegated,getOutLinkRendering,calculateDimension",1
plantuml,ilc_239_LaneDivider_Style,"getFontConfiguration,getHorizontalAlignment,mergeWith,hasValue,wrapWidth,getMargin,applyStrokeAndLineColor,Style,getUFont,getShadowing,deltaPriority,eventuallyOverride,toString,createTextBlockBordered,getStroke,printMe,getSignature,getSymbolContext,value,getPadding",1
plantuml,ilc_240_Snake_Direction,,1
plantuml,ilc_241_Swimlanes_Pragma,"createEmpty,define,legacyReplaceBackslashNByNewline,getWarnings,addWarning,isDefine,Pragma,getValue,isFalse,undefine,isTrue",1
plantuml,ilc_242_Swimlanes_LinkRendering,"withRainbow,LinkRendering,toString,create,isNone,getDisplay,getRainbow,withDisplay,none",1
plantuml,ilc_243_Swimlanes_Style,"getFontConfiguration,getHorizontalAlignment,mergeWith,hasValue,wrapWidth,getMargin,applyStrokeAndLineColor,Style,getUFont,getShadowing,deltaPriority,eventuallyOverride,toString,createTextBlockBordered,getStroke,printMe,getSignature,getSymbolContext,value,getPadding",1
plantuml,ilc_244_Swimlanes_MinMax,"getMaxY,MinMax,doesHorizontalCross,translate,getWidth,fromMutable,addMinMax,draw,getEmpty,getMinX,fromMax,drawGray,addPoint,toString,getMinY,getDimension,getHeight,fromDim,getMaxX",1
plantuml,ilc_245_Worm_Arrows,"asTo,asToRight,asToDown,asToLeft,asToUp",1
plantuml,ilc_246_ZadBuilder_Context,unpackLookupTable,1
plantuml,ilc_247_AbstractParallelFtilesBuilder_Rose,"getMinClassWidth,createComponent,checkRose,getStroke,createComponentParticipant,createComponentNote,getHtmlColor,createComponentNewPage,createComponentArrow",1
plantuml,ilc_248_ConnectionVerticalDown_XPoint2D,"move,distance,equals,hashCode,toString,getY,distanceSq,transform,XPoint2D,getX",1
plantuml,ilc_249_ConnectionVerticalDown_XPoint2D,"move,distance,equals,hashCode,toString,getY,distanceSq,transform,XPoint2D,getX",1
plantuml,ilc_250_ConnectionVerticalDown_Rainbow,"Rainbow,fromColor,getColor,toString,getColorArrowSeparationSpace,build,size,withDefault,getArrowHeadColor,isInvisible,getColors,none",1
plantuml,ihc_251_FtileFactoryDelegatorAddNote_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_252_FtileFactoryDelegatorAddUrl_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_253_FtileFactoryDelegatorAssembly_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_254_FtileFactoryDelegatorCreateGroup_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_255_FtileFactoryDelegatorCreateParallel_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ilc_256_FtileFactoryDelegatorIf_Pragma,"createEmpty,define,legacyReplaceBackslashNByNewline,getWarnings,addWarning,isDefine,Pragma,getValue,isFalse,undefine,isTrue",1
plantuml,ihc_257_FtileFactoryDelegatorIf_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_258_FtileFactoryDelegatorRepeat_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_259_FtileFactoryDelegatorSwitch_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ihc_260_FtileFactoryDelegatorWhile_FtileFactoryDelegator,"skinParam,addUrl,spot,createWhile,getInLinkRenderingDisplay,decorateIn,createSwitch,stop,getFactory,assembly,start,repeat,addNote,createIf,activity,createParallel,getStringBounder,decorateOut,getInLinkRenderingColor,FtileFactoryDelegator,getDefaultStyleDefinitionActivity,createGroup,end,getDefaultStyleDefinitionArrow,getDefaultStyleDefinitionDiamond,getRose,getTextBlock",1
plantuml,ilc_261_FtileGroup_HColor,"isTransparent,withTransparentFillBehavior,darken,toSvg,toRGB,asString,withDark,getAppropriateColor,reverse,bg,transparentFillBehavior,lighten,opposite,reverseHsluv,darkSchemeTheme,toColor,isDark",1
plantuml,ilc_262_FtileGroup_HColor,"isTransparent,withTransparentFillBehavior,darken,toSvg,toRGB,asString,withDark,getAppropriateColor,reverse,bg,transparentFillBehavior,lighten,opposite,reverseHsluv,darkSchemeTheme,toColor,isDark",1
plantuml,ilc_263_FtileGroup_UStroke,"getDashTikz,equals,hashCode,toString,getDashSpace,getThickness,onlyThickness,UStroke,getDasharraySvg,getDashVisible,withThickness,simple",1
plantuml,ilc_264_FtileGroup_USymbol,"suppWidthBecauseOfShape,getSNames,suppHeightBecauseOfShape,asSmall,asBig",1
plantuml,ilc_265_FtileIfLongHorizontal_Rainbow,"Rainbow,fromColor,getColor,toString,getColorArrowSeparationSpace,build,size,withDefault,getArrowHeadColor,isInvisible,getColors,none",1
plantuml,ilc_266_FtileIfLongVertical_Rainbow,"Rainbow,fromColor,getColor,toString,getColorArrowSeparationSpace,build,size,withDefault,getArrowHeadColor,isInvisible,getColors,none",1
plantuml,ilc_267_FtileNoteAlone_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_268_FtileSwitch_Rainbow,"Rainbow,fromColor,getColor,toString,getColorArrowSeparationSpace,build,size,withDefault,getArrowHeadColor,isInvisible,getColors,none",1
plantuml,ilc_269_ParallelBuilderFork_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ilc_270_ParallelBuilderFork_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
plantuml,ihc_271_ParallelBuilderFork_AbstractParallelFtilesBuilder,"doStep1,skinParam,getHeightOfMiddle,getStyleSignatureArrow,build,swimlaneOutForStep2,getSuppSpace1,computeNewFtile,getStyleSignature,decorateAllTiles,doStep2,getStringBounder,getSuppForIncomingArrow,AbstractParallelFtilesBuilder,computeMaxHeight,getSuppSpace2,getRose,getXSuppForDisplay,getTextBlock",1
plantuml,ihc_272_ParallelBuilderMerge_AbstractParallelFtilesBuilder,"doStep1,skinParam,getHeightOfMiddle,getStyleSignatureArrow,build,swimlaneOutForStep2,getSuppSpace1,computeNewFtile,getStyleSignature,decorateAllTiles,doStep2,getStringBounder,getSuppForIncomingArrow,AbstractParallelFtilesBuilder,computeMaxHeight,getSuppSpace2,getRose,getXSuppForDisplay,getTextBlock",1
plantuml,ihc_273_ParallelBuilderSplit_AbstractParallelFtilesBuilder,"doStep1,skinParam,getHeightOfMiddle,getStyleSignatureArrow,build,swimlaneOutForStep2,getSuppSpace1,computeNewFtile,getStyleSignature,decorateAllTiles,doStep2,getStringBounder,getSuppForIncomingArrow,AbstractParallelFtilesBuilder,computeMaxHeight,getSuppSpace2,getRose,getXSuppForDisplay,getTextBlock",1
plantuml,ilc_274_UGraphicInterceptorOneSwimlane_Swimlane,"setTranslate,getTranslate,compareTo,setWidth,setDisplay,toString,getDisplay,getMinMax,setSpecificColorTOBEREMOVED,setColors,isSmallerThanAllOthers,Swimlane,getName,setMinMax,getColors,getActualWidth",1
