project,class_name,method_name,target_class_name,label
gephi,UIExporterGDFPanel,setup,ExporterGDF,1
gephi,UIExporterGDFPanel,unsetup,ExporterGDF,1
gephi,UIExporterGEXF,setup,ExporterGEXF,1
gephi,UIExporterGEXF,unsetup,ExporterGEXF,0
gephi,UIExporterGEXF,getPanel,UIExporterGEXFPanel,0
gephi,UIExporterGEXFPanel,setup,ExporterGEXF,1
gephi,UIExporterGEXFPanel,unsetup,ExporterGEXF,1
gephi,UIExporterGML,getPanel,UIExporterGMLPanel,1
gephi,UIExporterGML,setup,ExporterGML,0
gephi,UIExporterGML,unsetup,ExporterGML,0
gephi,UIExporterGML,isUIForExporter,ExporterGML,0
gephi,UIExporterGMLPanel,createValidationPanel,UIExporterGMLPanel,1
gephi,UIExporterGMLPanel,setup,ExporterGML,1
gephi,UIExporterGMLPanel,unsetup,ExporterGML,1
gephi,UIExporterGraphML,setup,ExporterGraphML,1
gephi,UIExporterGraphML,unsetup,ExporterGraphML,0
gephi,UIExporterGraphML,getPanel,UIExporterGraphMLPanel,0
gephi,UIExporterGraphMLPanel,setup,ExporterGraphML,1
gephi,UIExporterGraphMLPanel,unsetup,ExporterGraphML,1
gephi,UIExporterJson,setup,ExporterJson,1
gephi,UIExporterJson,unsetup,ExporterJson,0
gephi,UIExporterJson,getPanel,UIExporterJsonPanel,0
gephi,UIExporterJsonPanel,setup,ExporterJson,1
gephi,UIExporterJsonPanel,unsetup,ExporterJson,0
gephi,UIExporterPajek,setup,ExporterPajek,1
gephi,UIExporterPajek,unsetup,ExporterPajek,0
gephi,UIExporterPajek,getPanel,UIExporterPajekPanel,0
gephi,UIExporterPajekPanel,setup,ExporterPajek,1
gephi,UIExporterPajekPanel,unsetup,ExporterPajek,1
gephi,UIExporterSpreadsheet,setup,ExporterSpreadsheet,1
gephi,UIExporterSpreadsheet,unsetup,ExporterSpreadsheet,0
gephi,UIExporterSpreadsheet,getPanel,UIExporterSpreadsheetPanel,0
gephi,UIExporterSpreadsheetPanel,setup,ExporterSpreadsheet,1
gephi,UIExporterSpreadsheetPanel,unsetup,ExporterSpreadsheet,1
gephi,UIExporterSpreadsheetPanel,attributesExportCheckboxActionPerformed,ExporterSpreadsheet,1
gephi,UIExporterVNA,getPanel,UIExporterVNAPanel,0
gephi,UIExporterVNA,setup,ExporterVNA,1
gephi,UIExporterVNA,unsetup,ExporterVNA,0
gephi,UIExporterVNA,isUIForExporter,ExporterVNA,0
gephi,UIExporterVNAPanel,setup,ExporterVNA,1
gephi,UIExporterVNAPanel,unsetup,ExporterVNA,1
gephi,Category,Category,Category,0
gephi,Category,getParent,Category,0
gephi,Category,equals,Category,0
gephi,Category,hashCode,Category,0
gephi,FilterAutoRefreshor,FilterAutoRefreshor,FilterModelImpl,0
gephi,FilterAutoRefreshor,manualRefresh,FilterModelImpl,0
gephi,FilterControllerImpl,setValue,FilterProperty,0
gephi,FilterModelImpl,getLibrary,FilterLibraryImpl,0
gephi,FilterModelImpl,setSubQuery,FilterAutoRefreshor,0
gephi,FilterModelImpl,removeSubQuery,FilterAutoRefreshor,0
gephi,FilterModelImpl,setAutoRefresh,FilterAutoRefreshor,0
gephi,FilterModelImpl,getFilterThread,FilterThread,0
gephi,FilterModelImpl,setFilterThread,FilterThread,0
gephi,FilterModelImpl,getAutoRefreshor,FilterAutoRefreshor,0
gephi,FilterModelImpl,setCurrentResult,FilterAutoRefreshor,0
gephi,FilterModelImpl,destroy,FilterAutoRefreshor,0
gephi,FilterModelPersistenceProvider,writeXML,FilterModelImpl,1
gephi,FilterModelPersistenceProvider,writeQuery,FilterModelImpl,0
gephi,FilterModelPersistenceProvider,writeParameter,Serialization,0
gephi,FilterModelPersistenceProvider,readXML,FilterModelImpl,1
gephi,FilterModelPersistenceProvider,readQuery,Serialization,0
gephi,FilterProcessor,process,AbstractQueryImpl,0
gephi,FilterProcessor,simplifyQuery,AbstractQueryImpl,1
gephi,FilterProcessor,getTree,AbstractQueryImpl,0
gephi,FilterThread,FilterThread,FilterModelImpl,0
gephi,FilterThread,run,FilterModelImpl,0
gephi,FilterThread,filter,FilterModelImpl,0
gephi,FilterThread,select,FilterModelImpl,1
gephi,FilterThread,setRootQuery,AbstractQueryImpl,1
gephi,RangePropertyEditor,getValue,Range,0
gephi,RangePropertyEditor,setValue,Range,0
gephi,RangePropertyEditor,getAsText,Range,0
gephi,RangePropertyEditor,setAsText,Range,0
gephi,AbstractAttributeFilterBuilder,AbstractAttributeFilterBuilder,Category,0
gephi,AbstractFilterBuilder,AbstractFilterBuilder,Category,0
gephi,AbstractFilterBuilder,getCategory,Category,0
gephi,AttributeEqualBuilder,getCategory,Category,0
gephi,AttributeNonNullBuilder,getCategory,Category,0
gephi,AttributeRangeBuilder,getCategory,Category,0
gephi,ListAttributeContainsBuilder,getCategory,Category,0
gephi,DynamicRangeBuilder,getCategory,Category,0
gephi,InterEdgesBuilder,getCategory,Category,0
gephi,IntraEdgesBuilder,getCategory,Category,0
gephi,PartitionBuilder,getCategory,Category,0
gephi,PartitionCountBuilder,getCategory,Category,0
gephi,RangePanel,setupHistogram,JQuickHistogram,0
gephi,RangePanel,buildTooltip,JQuickHistogram,0
gephi,RandomGraphPanel,createValidationPanel,RandomGraphPanel,1
gephi,RandomGraphUIImpl,getPanel,RandomGraphPanel,0
gephi,RandomGraphUIImpl,setup,RandomGraph,1
gephi,RandomGraphUIImpl,unsetup,RandomGraphPanel,0
gephi,AbstractDatabase,getPropertiesAssociations,PropertiesAssociations,0
gephi,Report,append,Report,0
gephi,Report,logIssue,Issue,0
gephi,EdgeDraftImpl,EdgeDraftImpl,ImportContainerImpl,0
gephi,EdgeDraftImpl,getSource,NodeDraftImpl,0
gephi,EdgeDraftImpl,setSource,NodeDraftImpl,0
gephi,EdgeDraftImpl,getTarget,NodeDraftImpl,0
gephi,EdgeDraftImpl,setTarget,NodeDraftImpl,0
gephi,EdgeDraftImpl,isSelfLoop,NodeDraftImpl,1
gephi,EdgeDraftImpl,toString,NodeDraftImpl,0
gephi,ElementDraftImpl,ElementDraftImpl,ImportContainerImpl,0
gephi,ElementDraftImpl,getGraphTimestamp,ImportContainerImpl,0
gephi,ElementDraftImpl,getGraphInterval,ImportContainerImpl,0
gephi,ElementDraftImpl,setColor,ImportContainerImpl,0
gephi,ElementDraftImpl,setLabelColor,ImportContainerImpl,0
gephi,ElementDraftImpl,setValue,ImportContainerImpl,0
gephi,ElementDraftImpl,setValue,ImportContainerImpl,0
gephi,ElementDraftImpl,setValue,ImportContainerImpl,0
gephi,ElementDraftImpl,setValue,ImportContainerImpl,0
gephi,ElementDraftImpl,setValue,ImportContainerImpl,0
gephi,ElementDraftImpl,parseAndSetValue,ImportContainerImpl,0
gephi,ElementDraftImpl,parseAndSetValue,ImportContainerImpl,0
gephi,ElementDraftImpl,parseAndSetValue,ImportContainerImpl,0
gephi,ElementDraftImpl,addTimestamp,ImportContainerImpl,0
gephi,ElementDraftImpl,addTimestamp,ImportContainerImpl,0
gephi,ElementDraftImpl,addTimestamps,ImportContainerImpl,0
gephi,ElementDraftImpl,addInterval,ImportContainerImpl,0
gephi,ElementDraftImpl,addIntervals,ImportContainerImpl,0
gephi,ElementDraftImpl,addInterval,ImportContainerImpl,0
gephi,ElementDraftImpl,setAttributeValue,ImportContainerImpl,0
gephi,ElementFactoryImpl,ElementFactoryImpl,ImportContainerImpl,0
gephi,ElementFactoryImpl,newNodeDraft,ImportContainerImpl,0
gephi,ElementFactoryImpl,newNodeDraft,ImportContainerImpl,0
gephi,ElementFactoryImpl,newEdgeDraft,ImportContainerImpl,0
gephi,ElementFactoryImpl,newEdgeDraft,ImportContainerImpl,0
gephi,ImportContainerImpl,factory,ElementFactoryImpl,0
gephi,ImportContainerImpl,addNode,Report,0
gephi,ImportContainerImpl,getNode,Report,0
gephi,ImportContainerImpl,addEdge,Report,0
gephi,ImportContainerImpl,removeNode,NodeDraftImpl,1
gephi,ImportContainerImpl,addNodeColumn,Report,0
gephi,ImportContainerImpl,addEdgeColumn,Report,0
gephi,ImportContainerImpl,setInterval,Report,0
gephi,ImportContainerImpl,setTimestamp,Report,0
gephi,ImportContainerImpl,setElementIdType,Report,0
gephi,ImportContainerImpl,verify,Report,0
gephi,ImportContainerImpl,closeLoader,Report,0
gephi,ImportContainerImpl,mergeDirectedEdges,ImportContainerParameters,0
gephi,ImportContainerImpl,getReport,Report,0
gephi,ImportContainerImpl,setReport,Report,0
gephi,ImportContainerImpl,allowAutoNode,ImportContainerParameters,0
gephi,ImportContainerImpl,allowParallelEdges,ImportContainerParameters,0
gephi,ImportContainerImpl,allowSelfLoop,ImportContainerParameters,0
gephi,ImportContainerImpl,isFillLabelWithId,ImportContainerParameters,0
gephi,ImportContainerImpl,setFillLabelWithId,ImportContainerParameters,0
gephi,ImportContainerImpl,getEdgesMergeStrategy,ImportContainerParameters,0
gephi,ImportContainerImpl,setEdgesMergeStrategy,ImportContainerParameters,0
gephi,ImportContainerImpl,setEdgeDefault,Report,0
gephi,ImportContainerImpl,setAllowAutoNode,ImportContainerParameters,0
gephi,ImportContainerImpl,setAllowParallelEdge,ImportContainerParameters,0
gephi,ImportContainerImpl,setAllowSelfLoop,ImportContainerParameters,0
gephi,ImportContainerImpl,isAutoScale,ImportContainerParameters,0
gephi,ImportContainerImpl,setAutoScale,ImportContainerParameters,0
gephi,ImportContainerImpl,getEdgeType,Report,0
gephi,ImportContainerImpl,getLongId,EdgeDraftImpl,0
gephi,ImportContainerImpl,getLongId,NodeDraftImpl,0
gephi,ImportContainerImpl,getOpposite,EdgeDraftImpl,0
gephi,ImportContainerImpl,checkColorAlpha,Report,0
gephi,ImportContainerImpl,checkSpecialCharacter,Report,0
gephi,NodeDraftImpl,NodeDraftImpl,ImportContainerImpl,0
gephi,ImportContainerImplTest,generateTinyUndirectedGraph,ImportContainerImpl,0
gephi,ImportContainerImplTest,generateTinyGraphWithSelfLoop,ImportContainerImpl,0
gephi,ImportContainerImplTest,generateTinyGraph,ImportContainerImpl,0
gephi,Utils,assertContainerIssues,Report,1
gephi,ImporterEdgeList,execute,Report,1
gephi,ImporterEdgeList,close,Report,0
gephi,ImporterEdgeList,importData,EdgeListDatabaseImpl,0
gephi,ImporterEdgeList,getNodes,NodeColumns,0
gephi,ImporterEdgeList,getEdges,EdgeColumns,0
gephi,ImporterEdgeList,injectElementAttribute,Report,0
gephi,ImporterEdgeList,findNodeAttributesColumns,EdgeListDatabaseImpl,0
gephi,ImporterEdgeList,findEdgeAttributesColumns,EdgeListDatabaseImpl,0
gephi,ImporterEdgeList,findTypeClass,Report,0
gephi,ImporterEdgeList,getDatabase,EdgeListDatabaseImpl,0
gephi,ImporterEdgeList,setDatabase,EdgeListDatabaseImpl,0
gephi,ImporterEdgeList,getReport,Report,0
gephi,ImporterDL,execute,Report,0
gephi,ImporterDL,importData,Report,0
gephi,ImporterDL,computeHeaders,Report,1
gephi,ImporterDL,readLabels,Report,0
gephi,ImporterDL,readeMatrixBlock,Report,1
gephi,ImporterDL,readMatrixRow,Report,1
gephi,ImporterDL,readEdgelistBlock,Report,0
gephi,ImporterDL,readEdgelistRow,Report,0
gephi,ImporterDL,getReport,Report,0
gephi,ImporterDOT,execute,Report,0
gephi,ImporterDOT,setSyntax,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,graph,Report,0
gephi,ImporterDOT,stmtList,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,stmt,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,nodeID,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,parseColor,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,nodeAttributes,Report,0
gephi,ImporterDOT,edgeStructure,StreamTokenizerWithMultilineLiterals,1
gephi,ImporterDOT,isEdgeToken,StreamTokenizerWithMultilineLiterals,0
gephi,ImporterDOT,edgeAttributes,Report,0
gephi,ImporterDOT,getReport,Report,0
gephi,ImporterGDF,execute,Report,0
gephi,ImporterGDF,importData,Report,0
gephi,ImporterGDF,walkFile,Report,0
gephi,ImporterGDF,findNodeColumns,Report,0
gephi,ImporterGDF,findEdgeColumns,Report,0
gephi,ImporterGDF,setNodeData,Report,0
gephi,ImporterGDF,setEdgeData,Report,0
gephi,ImporterGDF,getReport,Report,0
gephi,ImporterGEXF,execute,Report,0
gephi,ImporterGEXF,readGexf,Report,0
gephi,ImporterGEXF,readGraph,Report,0
gephi,ImporterGEXF,readNode,Report,0
gephi,ImporterGEXF,readElementAttValue,Report,0
gephi,ImporterGEXF,readElementColor,Report,0
gephi,ImporterGEXF,readNodePosition,Report,0
gephi,ImporterGEXF,readNodeSize,Report,0
gephi,ImporterGEXF,readElementSpell,Report,0
gephi,ImporterGEXF,readEdge,Report,0
gephi,ImporterGEXF,readAttribute,Report,0
gephi,ImporterGEXF,checkTimerepresentationIsInterval,Report,0
gephi,ImporterGEXF,checkTimerepresentationIsTimestamp,Report,0
gephi,ImporterGEXF,getReport,Report,0
gephi,ImporterGML,execute,Report,0
gephi,ImporterGML,importData,Report,0
gephi,ImporterGML,parseGraph,Report,0
gephi,ImporterGML,parseNode,Report,0
gephi,ImporterGML,addEdgeAttributes,Report,0
gephi,ImporterGML,getReport,Report,0
gephi,ImporterGraphML,execute,Report,0
gephi,ImporterGraphML,readGraph,Report,0
gephi,ImporterGraphML,readNode,Report,0
gephi,ImporterGraphML,readNodeAttValue,Report,0
gephi,ImporterGraphML,readEdge,Report,0
gephi,ImporterGraphML,readEdgeAttValue,Report,0
gephi,ImporterGraphML,readAttribute,Report,1
gephi,ImporterGraphML,getReport,Report,0
gephi,ImporterPajek,execute,Report,0
gephi,ImporterPajek,importData,Report,1
gephi,ImporterPajek,readVertex,Report,0
gephi,ImporterPajek,readArcsOrEdges,Report,0
gephi,ImporterPajek,getReport,Report,0
gephi,ImporterTGF,execute,Report,0
gephi,ImporterTGF,importData,Report,0
gephi,ImporterTGF,getReport,Report,0
gephi,ImporterTLP,execute,Report,0
gephi,ImporterTLP,parseEdge,Report,0
gephi,ImporterTLP,getReport,Report,0
gephi,ImporterVNA,execute,Report,0
gephi,ImporterVNA,importData,Report,0
gephi,ImporterVNA,addNodeProperties,Report,0
gephi,ImporterVNA,addEdge,Report,0
gephi,ImporterVNA,getReport,Report,0
gephi,AbstractImporterSpreadsheet,execute,AbstractImportProcess,0
gephi,AbstractImporterSpreadsheet,getReport,Report,0
gephi,AbstractImporterSpreadsheet,cancel,AbstractImportProcess,0
gephi,AbstractImporterSpreadsheet,getMode,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,setMode,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,getTimeRepresentation,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,setTimeRepresentation,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,getTimeZone,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,setTimeZone,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,getColumnsClasses,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,setColumnsClasses,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,getColumnClass,SpreadsheetGeneralConfiguration,0
gephi,AbstractImporterSpreadsheet,setColumnClass,SpreadsheetGeneralConfiguration,0
gephi,SpreadsheetUtils,logInfo,Report,0
gephi,SpreadsheetUtils,logWarning,Report,0
gephi,SpreadsheetUtils,logError,Report,0
gephi,SpreadsheetUtils,logCritical,Report,0
gephi,SpreadsheetUtils,logIssue,Issue,0
gephi,AbstractImportProcess,AbstractImportProcess,SpreadsheetGeneralConfiguration,0
gephi,AbstractImportProcess,logInfo,Report,0
gephi,AbstractImportProcess,logWarning,Report,1
gephi,AbstractImportProcess,logError,Report,1
gephi,AbstractImportProcess,getReport,Report,0
gephi,ImportAdjacencyListProcess,ImportAdjacencyListProcess,SpreadsheetGeneralConfiguration,0
gephi,ImportEdgesProcess,ImportEdgesProcess,SpreadsheetGeneralConfiguration,0
gephi,ImportMatrixProcess,ImportMatrixProcess,SpreadsheetGeneralConfiguration,0
gephi,ImportNodesProcess,ImportNodesProcess,SpreadsheetGeneralConfiguration,0
gephi,AbstractProcessor,addColumnsToTable,Report,0
gephi,AbstractProcessor,flushToNode,Node,1
gephi,AbstractProcessor,flushToElementAttributes,Report,0
gephi,AbstractProcessor,flushEdgeWeight,Report,0
gephi,AbstractProcessor,mergeIntervalSets,Report,0
gephi,AbstractProcessor,configurationMatchesExisting,Report,0
gephi,AbstractProcessor,setContainers,Report,0
gephi,AbstractProcessor,getReport,Report,0
gephi,DefaultProcessor,findIncompatibleEdge,Node,1
gephi,ImportTest,setup,ImportContainerImpl,1
gephi,ImportTest,teardown,ImportContainerImpl,1
gephi,ImportTest,showReport,Report,1
gephi,ImportTest,setEdgesMergeStrategy,ImportContainerImpl,0
gephi,ImportTest,buildMergeWeightsTestGraph,ImportContainerImpl,0
gephi,ImportTest,processMergeWeightsTestGraph,ImportContainerImpl,0
gephi,DynamicEdgeWeightTest,setUp,EdgeDraftImpl,1
gephi,DynamicEdgeWeightTest,testNewEdge,EdgeDraftImpl,0
gephi,DynamicEdgeWeightTest,testMergeWeight,EdgeDraftImpl,0
gephi,DynamicEdgeWeightTest,testPreserveEdgeWeight,EdgeDraftImpl,0
gephi,EdgeWeightTest,setUp,EdgeDraftImpl,1
gephi,EdgeWeightTest,testSumMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testFirstMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testLastMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testNoMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testAvgMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testAvgMergeStrategyWithThree,EdgeDraftImpl,0
gephi,EdgeWeightTest,testMinMergeStrategy,EdgeDraftImpl,0
gephi,EdgeWeightTest,testMaxMergeStrategy,EdgeDraftImpl,0
gephi,EdgeListDatabaseImporterUI,setup,EdgeListPanel,0
gephi,EdgeListDatabaseImporterUI,getPanel,EdgeListPanel,0
gephi,EdgeListDatabaseImporterUI,unsetup,EdgeListPanel,0
gephi,EdgeListDatabaseManager,addDatabase,EdgeListDatabaseImpl,0
gephi,EdgeListDatabaseManager,removeDatabase,EdgeListDatabaseImpl,0
gephi,EdgeListPanel,createValidationPanel,EdgeListPanel,1
gephi,EdgeListPanel,isSqlite,EdgeListPanel,1
gephi,EdgeListPanel,getSelectedDatabase,EdgeListDatabaseManager,1
gephi,EdgeListPanel,populateForm,EdgeListDatabaseImpl,1
gephi,EdgeListPanel,populateEdgeListDatabase,EdgeListDatabaseImpl,1
gephi,EdgeListPanel,removeConfigurationButtonActionPerformed,EdgeListDatabaseManager,0
gephi,SpreadsheetImporterCSVUI,getWizardDescriptor,ImportCSVUIWizard,1
gephi,SpreadsheetImporterExcelUI,getWizardDescriptor,ImportExcelUIWizard,0
gephi,AbstractWizardVisualPanel1,AbstractWizardVisualPanel1,AbstractImporterSpreadsheet,0
gephi,AbstractWizardVisualPanel1,refreshPreviewTable,AbstractImporterSpreadsheet,0
gephi,WizardPanel1CSV,WizardPanel1CSV,ImporterSpreadsheetCSV,0
gephi,WizardPanel1CSV,getComponent,WizardVisualPanel1CSV,0
gephi,WizardPanel1CSV,isValid,WizardVisualPanel1CSV,0
gephi,WizardPanel1CSV,readSettings,WizardVisualPanel1CSV,0
gephi,WizardPanel1CSV,storeSettings,WizardVisualPanel1CSV,0
gephi,WizardPanel1Excel,WizardPanel1Excel,ImporterSpreadsheetExcel,0
gephi,WizardPanel1Excel,getComponent,WizardVisualPanel1Excel,0
gephi,WizardPanel1Excel,isValid,WizardVisualPanel1Excel,0
gephi,WizardPanel1Excel,readSettings,WizardVisualPanel1Excel,0
gephi,WizardPanel1Excel,storeSettings,WizardVisualPanel1Excel,0
gephi,WizardPanel2,WizardPanel2,AbstractImporterSpreadsheet,0
gephi,WizardPanel2,getComponent,WizardVisualPanel2,0
gephi,WizardPanel2,readSettings,WizardVisualPanel2,0
gephi,WizardPanel2,storeSettings,WizardVisualPanel2,0
gephi,WizardVisualPanel1CSV,WizardVisualPanel1CSV,WizardPanel1CSV,0
gephi,WizardVisualPanel1CSV,refreshPreviewTable,WizardPanel1CSV,0
gephi,WizardVisualPanel1CSV,separatorComboBoxItemStateChanged,ImporterSpreadsheetCSV,0
gephi,WizardVisualPanel1CSV,charsetComboBoxItemStateChanged,ImporterSpreadsheetCSV,0
gephi,WizardVisualPanel1CSV,modeComboBoxItemStateChanged,ImporterSpreadsheetCSV,0
gephi,WizardVisualPanel1Excel,WizardVisualPanel1Excel,WizardPanel1Excel,0
gephi,WizardVisualPanel1Excel,refreshPreviewTable,WizardPanel1Excel,0
gephi,WizardVisualPanel1Excel,sheetComboBoxItemStateChanged,ImporterSpreadsheetExcel,0
gephi,WizardVisualPanel1Excel,modeComboBoxItemStateChanged,ImporterSpreadsheetExcel,0
gephi,WizardVisualPanel2,reloadSettings,WizardPanel2,0
gephi,WizardVisualPanel2,loadColumns,AbstractImporterSpreadsheet,0
gephi,WizardVisualPanel2,fillComboBoxWithColumnTypes,AbstractImporterSpreadsheet,0
gephi,LayoutModelImpl,isRunning,LongTaskExecutor,0
gephi,LayoutModelImpl,getExecutor,LongTaskExecutor,0
gephi,MockLayout,MockLayout,MockLayoutBuilder,0
gephi,MockLayout,getBuilder,MockLayoutBuilder,0
gephi,ForceVectorUtils,distance,Node,1
gephi,ForceVectorUtils,fcBiRepulsor,Node,1
gephi,ForceVectorUtils,fcBiRepulsor_y,Node,1
gephi,ForceVectorUtils,fcBiRepulsor_noCollide,Node,1
gephi,ForceVectorUtils,fcUniRepulsor,Node,1
gephi,ForceVectorUtils,fcBiAttractor,Node,1
gephi,ForceVectorUtils,fcBiAttractor_noCollide,Node,1
gephi,ForceVectorUtils,fcBiFlatAttractor,Node,1
gephi,ForceVectorUtils,fcUniAttractor,Node,1
gephi,AbstractForce,calculateForce,Node,0
gephi,AbstractForce,calculateForce,Node,0
gephi,ForceVector,ForceVector,ForceVector,0
gephi,ForceVector,add,ForceVector,0
gephi,ForceVector,subtract,ForceVector,0
gephi,ProportionalDisplacement,moveNode,ForceVector,0
gephi,StepDisplacement,moveNode,ForceVector,1
gephi,BarnesHut,BarnesHut,AbstractForce,0
gephi,BarnesHut,calculateForce,AbstractForce,0
gephi,ForceAtlas2,ForceAtlas2,ForceAtlas2Builder,0
gephi,ForceAtlas2,goAlgo,Region,0
gephi,ForceAtlas2,getBuilder,ForceAtlas2Builder,0
gephi,NodesThread,NodesThread,Region,0
gephi,NodesThread,run,Region,0
gephi,OperationNodeNodeAttract,OperationNodeNodeAttract,Node,0
gephi,OperationNodeNodeAttract,execute,Node,0
gephi,OperationNodeNodeRepulse,OperationNodeNodeRepulse,Node,0
gephi,OperationNodeNodeRepulse,execute,Node,0
gephi,OperationNodeRegionRepulse,OperationNodeRegionRepulse,Region,0
gephi,OperationNodeRegionRepulse,execute,Node,0
gephi,OperationNodeRepulse,OperationNodeRepulse,Node,0
gephi,OperationNodeRepulse,execute,Node,0
gephi,Region,applyForce,Node,0
gephi,LabelAdjust,repulse,Node,1
gephi,Combine,Combine,OpenOrdLayout,0
gephi,Combine,run,OpenOrdLayout,0
gephi,Control,initWorker,Worker,1
gephi,DensityGrid,add,Node,0
gephi,DensityGrid,substract,Node,0
gephi,DensityGrid,substract,Node,1
gephi,DensityGrid,add,Node,1
gephi,DensityGrid,fineSubstract,Node,1
gephi,DensityGrid,fineAdd,Node,1
gephi,OpenOrdLayout,initAlgo,Control,0
gephi,OpenOrdLayout,goAlgo,Combine,0
gephi,OpenOrdLayout,endAlgo,Combine,0
gephi,OpenOrdLayout,getControl,Control,0
gephi,Worker,updateNodePos,DensityGrid,1
gephi,Worker,getNodeEnergy,DensityGrid,0
gephi,Worker,getNextRandom,Random,0
gephi,Worker,getDensityGrid,DensityGrid,0
gephi,Worker,setDensityGrid,DensityGrid,0
gephi,Worker,setRandom,Random,0
gephi,RandomLayout,goAlgo,Random,0
gephi,AsynchronousTest,setUp,LongTaskExecutor,0
gephi,AsynchronousTest,testExecuteCallable,LongTaskExecutor,0
gephi,AsynchronousTest,testExecuteCallableException,LongTaskExecutor,0
gephi,AsynchronousTest,testExecuteCallableExceptionFuture,LongTaskExecutor,0
gephi,AsynchronousTest,testCancel,LongTaskExecutor,0
gephi,AsynchronousTest,testExecuteTwice,LongTaskExecutor,0
gephi,AsynchronousTest,testCancelRunnableInterrupt,LongTaskExecutor,0
gephi,SynchronousTest,setUp,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteRunnable,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteRunnableWithProgress,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteRunnableException,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteRunnableProgressWithException,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteRunnableListener,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteCallable,LongTaskExecutor,0
gephi,SynchronousTest,testExecuteCallableException,LongTaskExecutor,0
gephi,PreviewControllerImpl,render,PreviewModelImpl,0
gephi,PreviewControllerImpl,sendMouseEvent,PreviewMouseEvent,0
gephi,PreviewControllerImpl,sendMouseEvent,PreviewMouseEvent,1
gephi,PreviewModelImpl,initProperties,PreviewProperties,0
gephi,PreviewModelImpl,getProperties,PreviewProperties,0
gephi,PreviewModelImpl,isItemBuilderNeeded,PreviewProperties,0
gephi,PreviewModelImpl,updateCanvasSize,CanvasSize,0
gephi,PreviewModelImpl,getGraphicsCanvasSize,CanvasSize,0
gephi,PreviewModelImpl,reloadProperties,PreviewProperties,0
gephi,PreviewModelImpl,writeXML,PreviewProperties,1
gephi,PreviewPreset,compareTo,PreviewPreset,1
gephi,PreviewProperties,addProperty,PreviewProperty,1
gephi,PreviewProperties,removeProperty,PreviewProperty,1
gephi,PreviewProperties,getChildProperties,PreviewProperty,0
gephi,PreviewProperties,getParentProperties,PreviewProperty,0
gephi,PreviewProperties,applyPreset,PreviewPreset,0
gephi,Vector,div,Vector,0
gephi,Vector,mult,Vector,0
gephi,Vector,add,Vector,0
gephi,Vector,sub,Vector,0
gephi,Vector,set,Vector,0
gephi,Vector,add,Vector,0
gephi,Vector,sub,Vector,0
gephi,MockRendererA,render,PreviewProperties,0
gephi,MockRendererA,postProcess,PreviewProperties,0
gephi,MockRendererA,isRendererForitem,PreviewProperties,0
gephi,MockRendererA,needsItemBuilder,PreviewProperties,0
gephi,MockRendererA,getCanvasSize,PreviewProperties,0
gephi,MockRendererB,render,PreviewProperties,0
gephi,MockRendererB,postProcess,PreviewProperties,0
gephi,MockRendererB,isRendererForitem,PreviewProperties,0
gephi,MockRendererB,needsItemBuilder,PreviewProperties,0
gephi,MockRendererB,getCanvasSize,PreviewProperties,0
gephi,UIExporterPDF,setup,PDFExporter,1
gephi,UIExporterPDF,unsetup,PDFExporter,0
gephi,UIExporterPDF,getPanel,UIExporterPDFPanel,1
gephi,UIExporterPDFPanel,createValidationPanel,UIExporterPDFPanel,1
gephi,UIExporterPDFPanel,setup,PDFExporter,1
gephi,UIExporterPDFPanel,unsetup,PDFExporter,1
gephi,UIExporterPNG,getPanel,UIExporterPNGPanel,1
gephi,UIExporterPNG,setup,PNGExporter,0
gephi,UIExporterPNG,unsetup,PNGExporter,0
gephi,UIExporterPNG,isUIForExporter,PNGExporter,0
gephi,UIExporterPNGPanel,createValidationPanel,UIExporterPNGPanel,1
gephi,UIExporterPNGPanel,setup,PNGExporter,1
